"tot_ext","ext_basals","ext_night","ext_cresp","ext_day","x","light","temperature","light.effect","S","replicate"
8,8,0,0,0,0.2,0.2,20,"C",20,2
8,8,0,0,0,0.25,0.25,20,"C",20,2
8,8,0,0,0,0.3,0.3,20,"C",20,2
8,8,0,0,0,0.35,0.35,20,"C",20,2
8,8,0,0,0,0.4,0.4,20,"C",20,2
8,8,0,0,0,0.45,0.45,20,"C",20,2
8,8,0,0,0,0.5,0.5,20,"C",20,2
13,12,1,0,0,0,0,25,"C",20,2
13,12,1,0,0,0.05,0.05,25,"C",20,2
13,12,1,0,0,0.1,0.1,25,"C",20,2
13,12,1,0,0,0.15,0.15,25,"C",20,2
13,12,1,0,0,0.2,0.2,25,"C",20,2
12,12,0,0,0,0.25,0.25,25,"C",20,2
12,12,0,0,0,0.3,0.3,25,"C",20,2
12,12,0,0,0,0.35,0.35,25,"C",20,2
12,12,0,0,0,0.4,0.4,25,"C",20,2
12,12,0,0,0,0.45,0.45,25,"C",20,2
12,12,0,0,0,0.5,0.5,25,"C",20,2
44,14,10,8,12,0,0,20,"C.N",1,2
44,14,10,8,12,0.05,0.05,20,"C.N",1,2
43,14,10,7,12,0.1,0.1,20,"C.N",1,2
43,14,10,7,12,0.15,0.15,20,"C.N",1,2
43,14,10,7,12,0.2,0.2,20,"C.N",1,2
43,14,10,7,12,0.25,0.25,20,"C.N",1,2
43,14,10,7,12,0.3,0.3,20,"C.N",1,2
43,14,10,7,12,0.35,0.35,20,"C.N",1,2
43,14,10,7,12,0.4,0.4,20,"C.N",1,2
43,14,10,7,12,0.45,0.45,20,"C.N",1,2
43,14,10,7,12,0.5,0.5,20,"C.N",1,2
55,17,12,10,16,0,0,25,"C.N",1,2
55,17,12,10,16,0.05,0.05,25,"C.N",1,2
55,17,12,10,16,0.1,0.1,25,"C.N",1,2
55,17,12,10,16,0.15,0.15,25,"C.N",1,2
55,17,12,10,16,0.2,0.2,25,"C.N",1,2
55,17,12,10,16,0.25,0.25,25,"C.N",1,2
55,17,12,10,16,0.3,0.3,25,"C.N",1,2
55,17,12,10,16,0.35,0.35,25,"C.N",1,2
55,17,12,10,16,0.4,0.4,25,"C.N",1,2
55,17,12,10,16,0.45,0.45,25,"C.N",1,2
55,17,12,10,16,0.5,0.5,25,"C.N",1,2
11,9,0,1,1,0,0,20,"C.N",2,2
11,9,0,1,1,0.05,0.05,20,"C.N",2,2
11,9,0,1,1,0.1,0.1,20,"C.N",2,2
11,9,0,1,1,0.15,0.15,20,"C.N",2,2
11,9,0,1,1,0.2,0.2,20,"C.N",2,2
10,9,0,1,0,0.25,0.25,20,"C.N",2,2
10,9,0,1,0,0.3,0.3,20,"C.N",2,2
9,8,0,1,0,0.35,0.35,20,"C.N",2,2
8,8,0,0,0,0.4,0.4,20,"C.N",2,2
8,8,0,0,0,0.45,0.45,20,"C.N",2,2
8,8,0,0,0,0.5,0.5,20,"C.N",2,2
58,18,12,11,17,0,0,25,"C.N",2,2
58,18,12,11,17,0.05,0.05,25,"C.N",2,2
58,18,12,11,17,0.1,0.1,25,"C.N",2,2
58,18,12,11,17,0.15,0.15,25,"C.N",2,2
58,18,12,11,17,0.2,0.2,25,"C.N",2,2
58,18,12,11,17,0.25,0.25,25,"C.N",2,2
58,18,12,11,17,0.3,0.3,25,"C.N",2,2
58,18,12,11,17,0.35,0.35,25,"C.N",2,2
58,18,12,11,17,0.4,0.4,25,"C.N",2,2
58,18,12,11,17,0.45,0.45,25,"C.N",2,2
58,18,12,11,17,0.5,0.5,25,"C.N",2,2
10,10,0,0,0,0,0,20,"C.N",5,2
9,9,0,0,0,0.05,0.05,20,"C.N",5,2
8,8,0,0,0,0.1,0.1,20,"C.N",5,2
7,7,0,0,0,0.15,0.15,20,"C.N",5,2
7,7,0,0,0,0.2,0.2,20,"C.N",5,2
7,7,0,0,0,0.25,0.25,20,"C.N",5,2
6,6,0,0,0,0.3,0.3,20,"C.N",5,2
6,6,0,0,0,0.35,0.35,20,"C.N",5,2
6,6,0,0,0,0.4,0.4,20,"C.N",5,2
5,5,0,0,0,0.45,0.45,20,"C.N",5,2
3,3,0,0,0,0.5,0.5,20,"C.N",5,2
10,9,0,0,1,0,0,25,"C.N",5,2
10,9,0,0,1,0.05,0.05,25,"C.N",5,2
10,9,0,0,1,0.1,0.1,25,"C.N",5,2
10,9,0,0,1,0.15,0.15,25,"C.N",5,2
9,8,0,0,1,0.2,0.2,25,"C.N",5,2
9,8,0,0,1,0.25,0.25,25,"C.N",5,2
8,7,0,0,1,0.3,0.3,25,"C.N",5,2
8,7,0,0,1,0.35,0.35,25,"C.N",5,2
8,7,0,0,1,0.4,0.4,25,"C.N",5,2
8,7,0,0,1,0.45,0.45,25,"C.N",5,2
7,6,0,0,1,0.5,0.5,25,"C.N",5,2
21,16,2,2,1,0,0,20,"C.N",20,2
21,16,2,2,1,0.05,0.05,20,"C.N",20,2
21,16,2,2,1,0.1,0.1,20,"C.N",20,2
21,16,2,2,1,0.15,0.15,20,"C.N",20,2
21,16,2,2,1,0.2,0.2,20,"C.N",20,2
21,16,2,2,1,0.25,0.25,20,"C.N",20,2
21,16,2,2,1,0.3,0.3,20,"C.N",20,2
21,16,2,2,1,0.35,0.35,20,"C.N",20,2
21,16,2,2,1,0.4,0.4,20,"C.N",20,2
19,15,1,2,1,0.45,0.45,20,"C.N",20,2
20,15,1,3,1,0.5,0.5,20,"C.N",20,2
14,14,0,0,0,0,0,25,"C.N",20,2
14,14,0,0,0,0.05,0.05,25,"C.N",20,2
14,14,0,0,0,0.1,0.1,25,"C.N",20,2
14,14,0,0,0,0.15,0.15,25,"C.N",20,2
14,14,0,0,0,0.2,0.2,25,"C.N",20,2
14,14,0,0,0,0.25,0.25,25,"C.N",20,2
14,14,0,0,0,0.3,0.3,25,"C.N",20,2
15,14,0,1,0,0.35,0.35,25,"C.N",20,2
15,14,0,1,0,0.4,0.4,25,"C.N",20,2
15,14,0,1,0,0.45,0.45,25,"C.N",20,2
14,13,0,1,0,0.5,0.5,25,"C.N",20,2
50,18,11,8,13,0,0,20,"N.D",1,2
50,18,11,8,13,0.05,0.05,20,"N.D",1,2
50,18,11,8,13,0.1,0.1,20,"N.D",1,2
50,18,11,8,13,0.15,0.15,20,"N.D",1,2
51,18,11,8,14,0.2,0.2,20,"N.D",1,2
51,18,11,8,14,0.25,0.25,20,"N.D",1,2
51,18,11,8,14,0.3,0.3,20,"N.D",1,2
51,18,11,8,14,0.35,0.35,20,"N.D",1,2
51,18,11,8,14,0.4,0.4,20,"N.D",1,2
51,18,11,8,14,0.45,0.45,20,"N.D",1,2
51,18,11,8,14,0.5,0.5,20,"N.D",1,2
58,18,12,11,17,0,0,25,"N.D",1,2
58,18,12,11,17,0.05,0.05,25,"N.D",1,2
58,18,12,11,17,0.1,0.1,25,"N.D",1,2
58,18,12,11,17,0.15,0.15,25,"N.D",1,2
58,18,12,11,17,0.2,0.2,25,"N.D",1,2
58,18,12,11,17,0.25,0.25,25,"N.D",1,2
58,18,12,11,17,0.3,0.3,25,"N.D",1,2
58,18,12,11,17,0.35,0.35,25,"N.D",1,2
58,18,12,11,17,0.4,0.4,25,"N.D",1,2
58,18,12,11,17,0.45,0.45,25,"N.D",1,2
58,18,12,11,17,0.5,0.5,25,"N.D",1,2
20,13,2,1,4,0,0,20,"N.D",2,2
20,13,2,1,4,0.05,0.05,20,"N.D",2,2
21,14,2,1,4,0.1,0.1,20,"N.D",2,2
19,14,2,0,3,0.15,0.15,20,"N.D",2,2
19,14,2,0,3,0.2,0.2,20,"N.D",2,2
19,14,2,0,3,0.25,0.25,20,"N.D",2,2
18,14,1,0,3,0.3,0.3,20,"N.D",2,2
19,14,2,0,3,0.35,0.35,20,"N.D",2,2
19,14,2,0,3,0.4,0.4,20,"N.D",2,2
22,16,1,1,4,0.45,0.45,20,"N.D",2,2
24,16,2,1,5,0.5,0.5,20,"N.D",2,2
40,15,9,7,9,0,0,25,"N.D",2,2
40,15,9,7,9,0.05,0.05,25,"N.D",2,2
40,15,9,7,9,0.1,0.1,25,"N.D",2,2
40,15,9,7,9,0.15,0.15,25,"N.D",2,2
40,15,9,7,9,0.2,0.2,25,"N.D",2,2
39,15,8,7,9,0.25,0.25,25,"N.D",2,2
38,15,7,7,9,0.3,0.3,25,"N.D",2,2
39,15,7,8,9,0.35,0.35,25,"N.D",2,2
40,15,8,8,9,0.4,0.4,25,"N.D",2,2
42,15,9,8,10,0.45,0.45,25,"N.D",2,2
41,15,8,8,10,0.5,0.5,25,"N.D",2,2
21,15,2,3,1,0,0,20,"N.D",5,2
21,15,2,3,1,0.05,0.05,20,"N.D",5,2
21,15,2,3,1,0.1,0.1,20,"N.D",5,2
21,15,2,3,1,0.15,0.15,20,"N.D",5,2
21,15,2,3,1,0.2,0.2,20,"N.D",5,2
21,15,2,3,1,0.25,0.25,20,"N.D",5,2
21,15,2,3,1,0.3,0.3,20,"N.D",5,2
21,15,2,3,1,0.35,0.35,20,"N.D",5,2
21,15,2,3,1,0.4,0.4,20,"N.D",5,2
22,15,2,4,1,0.45,0.45,20,"N.D",5,2
22,15,2,4,1,0.5,0.5,20,"N.D",5,2
10,10,0,0,0,0,0,25,"N.D",5,2
10,10,0,0,0,0.05,0.05,25,"N.D",5,2
11,11,0,0,0,0.1,0.1,25,"N.D",5,2
11,11,0,0,0,0.15,0.15,25,"N.D",5,2
12,12,0,0,0,0.2,0.2,25,"N.D",5,2
12,12,0,0,0,0.25,0.25,25,"N.D",5,2
14,12,2,0,0,0.3,0.3,25,"N.D",5,2
15,12,2,1,0,0.35,0.35,25,"N.D",5,2
15,12,2,1,0,0.4,0.4,25,"N.D",5,2
15,12,2,1,0,0.45,0.45,25,"N.D",5,2
15,12,2,1,0,0.5,0.5,25,"N.D",5,2
20,17,1,2,0,0,0,20,"N.D",20,2
20,17,1,2,0,0.05,0.05,20,"N.D",20,2
21,17,1,2,1,0.1,0.1,20,"N.D",20,2
21,17,1,2,1,0.15,0.15,20,"N.D",20,2
21,17,1,2,1,0.2,0.2,20,"N.D",20,2
21,17,1,2,1,0.25,0.25,20,"N.D",20,2
21,17,1,2,1,0.3,0.3,20,"N.D",20,2
21,17,1,2,1,0.35,0.35,20,"N.D",20,2
21,17,1,2,1,0.4,0.4,20,"N.D",20,2
22,18,1,2,1,0.45,0.45,20,"N.D",20,2
22,18,1,2,1,0.5,0.5,20,"N.D",20,2
36,18,5,6,7,0,0,25,"N.D",20,2
36,18,5,6,7,0.05,0.05,25,"N.D",20,2
36,18,5,6,7,0.1,0.1,25,"N.D",20,2
36,18,5,6,7,0.15,0.15,25,"N.D",20,2
37,18,6,6,7,0.2,0.2,25,"N.D",20,2
37,18,6,6,7,0.25,0.25,25,"N.D",20,2
37,18,6,6,7,0.3,0.3,25,"N.D",20,2
37,18,6,6,7,0.35,0.35,25,"N.D",20,2
38,18,6,7,7,0.4,0.4,25,"N.D",20,2
38,18,6,7,7,0.45,0.45,25,"N.D",20,2
38,18,6,7,7,0.5,0.5,25,"N.D",20,2
30,13,5,2,10,0,0,20,"N",1,3
30,13,5,2,10,0.05,0.05,20,"N",1,3
30,13,5,2,10,0.1,0.1,20,"N",1,3
30,13,5,2,10,0.15,0.15,20,"N",1,3
30,13,5,2,10,0.2,0.2,20,"N",1,3
29,13,4,2,10,0.25,0.25,20,"N",1,3
29,13,4,2,10,0.3,0.3,20,"N",1,3
29,13,4,2,10,0.35,0.35,20,"N",1,3
29,13,4,2,10,0.4,0.4,20,"N",1,3
33,14,6,4,9,0.45,0.45,20,"N",1,3
32,14,6,4,8,0.5,0.5,20,"N",1,3
59,19,11,10,19,0,0,25,"N",1,3
59,19,11,10,19,0.05,0.05,25,"N",1,3
59,19,11,10,19,0.1,0.1,25,"N",1,3
59,19,11,10,19,0.15,0.15,25,"N",1,3
59,19,11,10,19,0.2,0.2,25,"N",1,3
59,19,11,10,19,0.25,0.25,25,"N",1,3
57,18,10,10,19,0.3,0.3,25,"N",1,3
56,18,10,9,19,0.35,0.35,25,"N",1,3
56,18,10,9,19,0.4,0.4,25,"N",1,3
56,18,10,9,19,0.45,0.45,25,"N",1,3
56,18,10,9,19,0.5,0.5,25,"N",1,3
33,14,8,6,5,0,0,20,"N",2,3
34,14,8,7,5,0.05,0.05,20,"N",2,3
34,14,8,7,5,0.1,0.1,20,"N",2,3
33,14,7,7,5,0.15,0.15,20,"N",2,3
33,14,7,7,5,0.2,0.2,20,"N",2,3
32,14,7,7,4,0.25,0.25,20,"N",2,3
33,14,7,8,4,0.3,0.3,20,"N",2,3
33,14,7,8,4,0.35,0.35,20,"N",2,3
33,14,7,8,4,0.4,0.4,20,"N",2,3
33,14,7,8,4,0.45,0.45,20,"N",2,3
33,14,7,8,4,0.5,0.5,20,"N",2,3
50,17,11,7,15,0,0,25,"N",2,3
50,17,11,7,15,0.05,0.05,25,"N",2,3
50,17,11,7,15,0.1,0.1,25,"N",2,3
50,17,11,7,15,0.15,0.15,25,"N",2,3
50,17,11,7,15,0.2,0.2,25,"N",2,3
50,17,11,7,15,0.25,0.25,25,"N",2,3
50,17,11,7,15,0.3,0.3,25,"N",2,3
50,17,11,7,15,0.35,0.35,25,"N",2,3
50,17,11,7,15,0.4,0.4,25,"N",2,3
50,17,11,7,15,0.45,0.45,25,"N",2,3
50,17,11,7,15,0.5,0.5,25,"N",2,3
24,14,3,4,3,0,0,20,"N",5,3
24,14,3,4,3,0.05,0.05,20,"N",5,3
25,14,3,5,3,0.1,0.1,20,"N",5,3
25,14,3,5,3,0.15,0.15,20,"N",5,3
25,14,3,5,3,0.2,0.2,20,"N",5,3
24,13,3,5,3,0.25,0.25,20,"N",5,3
24,13,3,5,3,0.3,0.3,20,"N",5,3
23,13,3,5,2,0.35,0.35,20,"N",5,3
23,13,3,5,2,0.4,0.4,20,"N",5,3
22,13,3,5,1,0.45,0.45,20,"N",5,3
22,13,3,5,1,0.5,0.5,20,"N",5,3
NA,NA,NA,NA,NA,NA,0,25,"N",5,3
48,16,9,7,16,0.05,0.05,25,"N",5,3
48,16,9,7,16,0.1,0.1,25,"N",5,3
48,16,9,7,16,0.15,0.15,25,"N",5,3
48,16,9,7,16,0.2,0.2,25,"N",5,3
50,16,10,8,16,0.25,0.25,25,"N",5,3
50,16,10,8,16,0.3,0.3,25,"N",5,3
51,16,10,8,17,0.35,0.35,25,"N",5,3
56,18,10,9,19,0.4,0.4,25,"N",5,3
56,18,10,9,19,0.45,0.45,25,"N",5,3
56,18,10,9,19,0.5,0.5,25,"N",5,3
20,18,1,1,0,0,0,20,"N",20,3
20,18,1,1,0,0.05,0.05,20,"N",20,3
20,18,0,2,0,0.1,0.1,20,"N",20,3
20,18,0,2,0,0.15,0.15,20,"N",20,3
20,18,0,2,0,0.2,0.2,20,"N",20,3
20,18,0,2,0,0.25,0.25,20,"N",20,3
20,18,0,2,0,0.3,0.3,20,"N",20,3
20,18,0,2,0,0.35,0.35,20,"N",20,3
20,18,0,2,0,0.4,0.4,20,"N",20,3
19,18,0,1,0,0.45,0.45,20,"N",20,3
19,18,0,1,0,0.5,0.5,20,"N",20,3
11,11,0,0,0,0,0,25,"N",20,3
11,11,0,0,0,0.05,0.05,25,"N",20,3
10,10,0,0,0,0.1,0.1,25,"N",20,3
10,10,0,0,0,0.15,0.15,25,"N",20,3
10,10,0,0,0,0.2,0.2,25,"N",20,3
10,10,0,0,0,0.25,0.25,25,"N",20,3
10,10,0,0,0,0.3,0.3,25,"N",20,3
10,10,0,0,0,0.35,0.35,25,"N",20,3
9,9,0,0,0,0.4,0.4,25,"N",20,3
9,9,0,0,0,0.45,0.45,25,"N",20,3
10,10,0,0,0,0.5,0.5,25,"N",20,3
24,16,3,1,4,0,0,20,"C",1,3
24,16,3,1,4,0.05,0.05,20,"C",1,3
24,16,3,1,4,0.1,0.1,20,"C",1,3
24,16,3,1,4,0.15,0.15,20,"C",1,3
25,16,3,2,4,0.2,0.2,20,"C",1,3
25,16,3,2,4,0.25,0.25,20,"C",1,3
26,16,3,3,4,0.3,0.3,20,"C",1,3
28,16,3,5,4,0.35,0.35,20,"C",1,3
28,16,3,5,4,0.4,0.4,20,"C",1,3
28,16,3,5,4,0.45,0.45,20,"C",1,3
30,16,5,5,4,0.5,0.5,20,"C",1,3
59,19,11,10,19,0,0,25,"C",1,3
59,19,11,10,19,0.05,0.05,25,"C",1,3
59,19,11,10,19,0.1,0.1,25,"C",1,3
59,19,11,10,19,0.15,0.15,25,"C",1,3
59,19,11,10,19,0.2,0.2,25,"C",1,3
59,19,11,10,19,0.25,0.25,25,"C",1,3
59,19,11,10,19,0.3,0.3,25,"C",1,3
59,19,11,10,19,0.35,0.35,25,"C",1,3
59,19,11,10,19,0.4,0.4,25,"C",1,3
59,19,11,10,19,0.45,0.45,25,"C",1,3
59,19,11,10,19,0.5,0.5,25,"C",1,3
9,7,0,0,2,0,0,20,"C",2,3
9,7,0,0,2,0.05,0.05,20,"C",2,3
9,7,0,0,2,0.1,0.1,20,"C",2,3
9,7,0,0,2,0.15,0.15,20,"C",2,3
9,7,0,0,2,0.2,0.2,20,"C",2,3
9,7,0,0,2,0.25,0.25,20,"C",2,3
10,7,0,1,2,0.3,0.3,20,"C",2,3
11,7,0,2,2,0.35,0.35,20,"C",2,3
12,7,0,3,2,0.4,0.4,20,"C",2,3
12,7,0,3,2,0.45,0.45,20,"C",2,3
12,7,0,3,2,0.5,0.5,20,"C",2,3
43,16,9,7,11,0,0,25,"C",2,3
43,16,9,7,11,0.05,0.05,25,"C",2,3
43,16,9,7,11,0.1,0.1,25,"C",2,3
43,16,9,7,11,0.15,0.15,25,"C",2,3
43,16,9,7,11,0.2,0.2,25,"C",2,3
52,17,11,9,15,0.25,0.25,25,"C",2,3
59,19,11,10,19,0.3,0.3,25,"C",2,3
59,19,11,10,19,0.35,0.35,25,"C",2,3
59,19,11,10,19,0.4,0.4,25,"C",2,3
59,19,11,10,19,0.45,0.45,25,"C",2,3
59,19,11,10,19,0.5,0.5,25,"C",2,3
39,18,6,5,10,0,0,20,"C",5,3
40,18,7,5,10,0.05,0.05,20,"C",5,3
40,18,7,5,10,0.1,0.1,20,"C",5,3
40,18,7,5,10,0.15,0.15,20,"C",5,3
40,18,7,5,10,0.2,0.2,20,"C",5,3
41,18,8,5,10,0.25,0.25,20,"C",5,3
41,18,8,5,10,0.3,0.3,20,"C",5,3
42,18,8,6,10,0.35,0.35,20,"C",5,3
42,18,8,6,10,0.4,0.4,20,"C",5,3
42,18,8,6,10,0.45,0.45,20,"C",5,3
42,18,8,6,10,0.5,0.5,20,"C",5,3
15,13,2,0,0,0,0,25,"C",5,3
15,13,2,0,0,0.05,0.05,25,"C",5,3
16,13,2,1,0,0.1,0.1,25,"C",5,3
16,13,2,1,0,0.15,0.15,25,"C",5,3
16,13,2,1,0,0.2,0.2,25,"C",5,3
17,13,2,2,0,0.25,0.25,25,"C",5,3
17,13,2,2,0,0.3,0.3,25,"C",5,3
18,13,2,3,0,0.35,0.35,25,"C",5,3
17,13,1,3,0,0.4,0.4,25,"C",5,3
19,13,1,5,0,0.45,0.45,25,"C",5,3
58,18,11,10,19,0.5,0.5,25,"C",5,3
15,15,0,0,0,0,0,20,"C",20,3
15,15,0,0,0,0.05,0.05,20,"C",20,3
15,15,0,0,0,0.1,0.1,20,"C",20,3
15,15,0,0,0,0.15,0.15,20,"C",20,3
15,15,0,0,0,0.2,0.2,20,"C",20,3
15,15,0,0,0,0.25,0.25,20,"C",20,3
15,15,0,0,0,0.3,0.3,20,"C",20,3
15,15,0,0,0,0.35,0.35,20,"C",20,3
15,15,0,0,0,0.4,0.4,20,"C",20,3
15,15,0,0,0,0.45,0.45,20,"C",20,3
27,14,5,5,3,0.5,0.5,20,"C",20,3
14,11,1,2,0,0,0,25,"C",20,3
14,11,1,2,0,0.05,0.05,25,"C",20,3
14,11,1,2,0,0.1,0.1,25,"C",20,3
14,11,1,2,0,0.15,0.15,25,"C",20,3
14,11,1,2,0,0.2,0.2,25,"C",20,3
14,11,1,2,0,0.25,0.25,25,"C",20,3
15,8,2,2,3,0.3,0.3,25,"C",20,3
15,8,1,3,3,0.35,0.35,25,"C",20,3
16,8,1,4,3,0.4,0.4,25,"C",20,3
18,8,1,5,4,0.45,0.45,25,"C",20,3
19,8,1,5,5,0.5,0.5,25,"C",20,3
34,14,6,2,12,0,0,20,"C.N",1,3
34,14,6,2,12,0.05,0.05,20,"C.N",1,3
35,14,6,3,12,0.1,0.1,20,"C.N",1,3
36,14,6,3,13,0.15,0.15,20,"C.N",1,3
36,14,6,3,13,0.2,0.2,20,"C.N",1,3
46,17,7,6,16,0.25,0.25,20,"C.N",1,3
46,17,7,6,16,0.3,0.3,20,"C.N",1,3
46,17,7,6,16,0.35,0.35,20,"C.N",1,3
46,17,7,6,16,0.4,0.4,20,"C.N",1,3
46,17,7,6,16,0.45,0.45,20,"C.N",1,3
48,17,7,6,18,0.5,0.5,20,"C.N",1,3
57,17,11,10,19,0,0,25,"C.N",1,3
57,17,11,10,19,0.05,0.05,25,"C.N",1,3
53,15,11,10,17,0.1,0.1,25,"C.N",1,3
53,15,11,10,17,0.15,0.15,25,"C.N",1,3
53,15,11,10,17,0.2,0.2,25,"C.N",1,3
53,15,11,10,17,0.25,0.25,25,"C.N",1,3
53,15,11,10,17,0.3,0.3,25,"C.N",1,3
53,15,11,10,17,0.35,0.35,25,"C.N",1,3
53,15,11,10,17,0.4,0.4,25,"C.N",1,3
51,14,11,9,17,0.45,0.45,25,"C.N",1,3
51,14,11,9,17,0.5,0.5,25,"C.N",1,3
11,11,0,0,0,0,0,20,"C.N",2,3
11,11,0,0,0,0.05,0.05,20,"C.N",2,3
11,11,0,0,0,0.1,0.1,20,"C.N",2,3
11,11,0,0,0,0.15,0.15,20,"C.N",2,3
11,11,0,0,0,0.2,0.2,20,"C.N",2,3
11,11,0,0,0,0.25,0.25,20,"C.N",2,3
20,13,0,4,3,0.3,0.3,20,"C.N",2,3
20,13,0,4,3,0.35,0.35,20,"C.N",2,3
20,13,0,4,3,0.4,0.4,20,"C.N",2,3
20,13,0,4,3,0.45,0.45,20,"C.N",2,3
20,13,0,4,3,0.5,0.5,20,"C.N",2,3
47,17,7,9,14,0,0,25,"C.N",2,3
47,17,7,9,14,0.05,0.05,25,"C.N",2,3
47,17,7,9,14,0.1,0.1,25,"C.N",2,3
47,17,7,9,14,0.15,0.15,25,"C.N",2,3
47,17,7,9,14,0.2,0.2,25,"C.N",2,3
47,17,7,9,14,0.25,0.25,25,"C.N",2,3
47,17,7,9,14,0.3,0.3,25,"C.N",2,3
47,17,7,9,14,0.35,0.35,25,"C.N",2,3
47,17,7,9,14,0.4,0.4,25,"C.N",2,3
47,17,7,9,14,0.45,0.45,25,"C.N",2,3
47,17,7,9,14,0.5,0.5,25,"C.N",2,3
31,16,4,6,5,0,0,20,"C.N",5,3
31,16,4,6,5,0.05,0.05,20,"C.N",5,3
31,16,4,6,5,0.1,0.1,20,"C.N",5,3
31,16,4,6,5,0.15,0.15,20,"C.N",5,3
31,16,4,6,5,0.2,0.2,20,"C.N",5,3
31,16,4,6,5,0.25,0.25,20,"C.N",5,3
30,16,4,5,5,0.3,0.3,20,"C.N",5,3
29,15,4,5,5,0.35,0.35,20,"C.N",5,3
30,15,5,5,5,0.4,0.4,20,"C.N",5,3
30,15,5,5,5,0.45,0.45,20,"C.N",5,3
30,15,5,5,5,0.5,0.5,20,"C.N",5,3
NA,NA,NA,NA,NA,NA,0,25,"C.N",5,3
13,11,1,1,0,0.05,0.05,25,"C.N",5,3
13,11,1,1,0,0.1,0.1,25,"C.N",5,3
12,10,1,1,0,0.15,0.15,25,"C.N",5,3
11,9,1,1,0,0.2,0.2,25,"C.N",5,3
11,9,1,1,0,0.25,0.25,25,"C.N",5,3
11,9,1,1,0,0.3,0.3,25,"C.N",5,3
11,9,1,1,0,0.35,0.35,25,"C.N",5,3
11,9,1,1,0,0.4,0.4,25,"C.N",5,3
11,9,1,1,0,0.45,0.45,25,"C.N",5,3
11,9,1,1,0,0.5,0.5,25,"C.N",5,3
17,14,1,1,1,0,0,20,"C.N",20,3
16,14,1,1,0,0.05,0.05,20,"C.N",20,3
16,14,1,1,0,0.1,0.1,20,"C.N",20,3
16,14,1,1,0,0.15,0.15,20,"C.N",20,3
16,14,1,1,0,0.2,0.2,20,"C.N",20,3
16,14,1,1,0,0.25,0.25,20,"C.N",20,3
16,14,1,1,0,0.3,0.3,20,"C.N",20,3
16,14,1,1,0,0.35,0.35,20,"C.N",20,3
15,13,1,1,0,0.4,0.4,20,"C.N",20,3
15,13,1,1,0,0.45,0.45,20,"C.N",20,3
15,13,1,1,0,0.5,0.5,20,"C.N",20,3
NA,NA,NA,NA,NA,NA,0,25,"C.N",20,3
26,10,5,3,8,0.05,0.05,25,"C.N",20,3
26,10,5,3,8,0.1,0.1,25,"C.N",20,3
27,10,5,3,9,0.15,0.15,25,"C.N",20,3
27,10,5,2,10,0.2,0.2,25,"C.N",20,3
27,10,5,2,10,0.25,0.25,25,"C.N",20,3
27,10,5,2,10,0.3,0.3,25,"C.N",20,3
28,10,5,3,10,0.35,0.35,25,"C.N",20,3
28,10,5,3,10,0.4,0.4,25,"C.N",20,3
28,10,5,3,10,0.45,0.45,25,"C.N",20,3
29,10,5,3,11,0.5,0.5,25,"C.N",20,3
34,16,7,3,8,0,0,20,"N.D",1,3
34,16,7,3,8,0.05,0.05,20,"N.D",1,3
34,16,7,3,8,0.1,0.1,20,"N.D",1,3
34,16,7,3,8,0.15,0.15,20,"N.D",1,3
34,16,7,3,8,0.2,0.2,20,"N.D",1,3
33,16,6,3,8,0.25,0.25,20,"N.D",1,3
33,16,6,3,8,0.3,0.3,20,"N.D",1,3
36,16,9,3,8,0.35,0.35,20,"N.D",1,3
37,16,9,4,8,0.4,0.4,20,"N.D",1,3
37,16,9,4,8,0.45,0.45,20,"N.D",1,3
37,16,9,4,8,0.5,0.5,20,"N.D",1,3
59,19,11,10,19,0,0,25,"N.D",1,3
59,19,11,10,19,0.05,0.05,25,"N.D",1,3
59,19,11,10,19,0.1,0.1,25,"N.D",1,3
59,19,11,10,19,0.15,0.15,25,"N.D",1,3
59,19,11,10,19,0.2,0.2,25,"N.D",1,3
59,19,11,10,19,0.25,0.25,25,"N.D",1,3
59,19,11,10,19,0.3,0.3,25,"N.D",1,3
59,19,11,10,19,0.35,0.35,25,"N.D",1,3
59,19,11,10,19,0.4,0.4,25,"N.D",1,3
59,19,11,10,19,0.45,0.45,25,"N.D",1,3
59,19,11,10,19,0.5,0.5,25,"N.D",1,3
12,10,1,0,1,0,0,20,"N.D",2,3
14,10,1,2,1,0.05,0.05,20,"N.D",2,3
16,12,1,2,1,0.1,0.1,20,"N.D",2,3
17,12,1,3,1,0.15,0.15,20,"N.D",2,3
17,12,1,3,1,0.2,0.2,20,"N.D",2,3
17,12,1,3,1,0.25,0.25,20,"N.D",2,3
18,12,2,3,1,0.3,0.3,20,"N.D",2,3
17,12,1,3,1,0.35,0.35,20,"N.D",2,3
17,12,1,3,1,0.4,0.4,20,"N.D",2,3
18,12,1,4,1,0.45,0.45,20,"N.D",2,3
18,12,1,4,1,0.5,0.5,20,"N.D",2,3
55,18,9,10,18,0,0,25,"N.D",2,3
55,18,9,10,18,0.05,0.05,25,"N.D",2,3
55,18,9,10,18,0.1,0.1,25,"N.D",2,3
55,18,9,10,18,0.15,0.15,25,"N.D",2,3
55,18,9,10,18,0.2,0.2,25,"N.D",2,3
55,18,9,10,18,0.25,0.25,25,"N.D",2,3
55,18,9,10,18,0.3,0.3,25,"N.D",2,3
55,18,9,10,18,0.35,0.35,25,"N.D",2,3
55,18,9,10,18,0.4,0.4,25,"N.D",2,3
