"tot_ext","pers_basals","pers_night","pers_cresp","pers_day","basal_bioms","night_biom","cresp_biom","day_biom","x","light","temperature","light.effect","S","replicate","connectance"
0.466666666666667,0.45,0.4,0.555555555555556,0.5,5.01228659893416,0.685126846444651,0.267563159772167,0.8400272605734,0.4,0.4,15,"N",1,87,0.252777777777778
0.466666666666667,0.45,0.4,0.555555555555556,0.5,4.98220632223343,0.681079558007822,0.27702201323489,0.876349790179637,0.45,0.45,15,"N",1,87,0.252777777777778
0.466666666666667,0.45,0.4,0.555555555555556,0.5,4.95134006030933,0.679265716655078,0.283610363431908,0.916173511789879,0.5,0.5,15,"N",1,87,0.252777777777778
0.416666666666667,0.3,0.4,0.555555555555556,0.5,6.76482738258151,0.316193932535174,0.0526289226996649,0.328091030337068,0,0,20,"N",1,87,0.252777777777778
0.416666666666667,0.3,0.4,0.555555555555556,0.5,6.78858197127451,0.310954321639004,0.0575419527765024,0.324102384870795,0.05,0.05,20,"N",1,87,0.252777777777778
0.416666666666667,0.3,0.4,0.555555555555556,0.5,6.81484949941293,0.304143335154172,0.0650699727946126,0.319070328444541,0.1,0.1,20,"N",1,87,0.252777777777778
0.416666666666667,0.3,0.4,0.555555555555556,0.5,6.84374578584964,0.296124952605508,0.0746941077401589,0.313370828599056,0.15,0.15,20,"N",1,87,0.252777777777778
0.416666666666667,0.3,0.4,0.555555555555556,0.5,6.87519854622981,0.287413531052872,0.0855089597156027,0.307642438674475,0.2,0.2,20,"N",1,87,0.252777777777778
0.416666666666667,0.3,0.4,0.555555555555556,0.5,6.90883210796881,0.278585218310495,0.0963594625031286,0.30270066419266,0.25,0.25,20,"N",1,87,0.252777777777778
0.416666666666667,0.3,0.4,0.555555555555556,0.5,6.94394436424176,0.270167106175957,0.106065974112891,0.299381778694551,0.3,0.3,20,"N",1,87,0.252777777777778
0.416666666666667,0.3,0.4,0.555555555555556,0.5,6.97963484522193,0.262537854294846,0.113662286095571,0.298367091957562,0.35,0.35,20,"N",1,87,0.252777777777778
0.416666666666667,0.3,0.4,0.555555555555556,0.5,7.01503476438179,0.255872334904827,0.118562697740015,0.300049626945004,0.4,0.4,20,"N",1,87,0.252777777777778
0.416666666666667,0.3,0.4,0.555555555555556,0.5,7.04950932789583,0.25014909118175,0.120603712000856,0.304488589314478,0.45,0.45,20,"N",1,87,0.252777777777778
0.416666666666667,0.3,0.4,0.555555555555556,0.5,7.08273068607296,0.245210093174787,0.119965264271519,0.311458579078653,0.5,0.5,20,"N",1,87,0.252777777777778
0.483333333333333,0.5,0.4,0.555555555555556,0.5,5.77490458908288,0.733856529511221,0.0815351989863551,0.829533365337625,0,0,15,"C",1,87,0.252777777777778
0.483333333333333,0.5,0.4,0.555555555555556,0.5,5.77416053410516,0.734430441450047,0.0831480283405202,0.828250644539186,0.05,0.05,15,"C",1,87,0.252777777777778
0.483333333333333,0.5,0.4,0.555555555555556,0.5,5.77351839815871,0.735215283396287,0.0843977639448161,0.826956486645298,0.1,0.1,15,"C",1,87,0.252777777777778
0.483333333333333,0.5,0.4,0.555555555555556,0.5,5.77302931880133,0.736198751999153,0.0852445998844318,0.825689203505585,0.15,0.15,15,"C",1,87,0.252777777777778
0.483333333333333,0.5,0.4,0.555555555555556,0.5,5.77274067805528,0.737353630614762,0.0856715113845084,0.824485627063775,0.2,0.2,15,"C",1,87,0.252777777777778
0.483333333333333,0.5,0.4,0.555555555555556,0.5,5.77268973692954,0.73864112289242,0.0856857515042273,0.823376817606612,0.25,0.25,15,"C",1,87,0.252777777777778
0.483333333333333,0.5,0.4,0.555555555555556,0.5,5.77289903199488,0.740016231768706,0.0853160709880868,0.822385124505754,0.3,0.3,15,"C",1,87,0.252777777777778
0.483333333333333,0.5,0.4,0.555555555555556,0.5,5.77337463896937,0.741433561777699,0.0846068646475594,0.82152315488721,0.35,0.35,15,"C",1,87,0.252777777777778
0.483333333333333,0.5,0.4,0.555555555555556,0.5,5.77410732502755,0.742852065622005,0.0836111926982606,0.820794479948407,0.4,0.4,15,"C",1,87,0.252777777777778
0.483333333333333,0.5,0.4,0.555555555555556,0.5,5.77507573891275,0.744237963615397,0.0823844208493133,0.820195442875561,0.45,0.45,15,"C",1,87,0.252777777777778
0.483333333333333,0.5,0.4,0.555555555555556,0.5,5.77625047404035,0.745565825345686,0.0809794696519117,0.81971735588991,0.5,0.5,15,"C",1,87,0.252777777777778
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"C",1,87,0.252777777777778
